card,m,y,catchname,catch,locality,time,org,map,east,north,altitude,penet,fishmeth,effort,pass,spcode,abund,number,minl,maxl,nzreach
15880,2,1994,Taieri R,743.16,Three O'clock Stream tributary,915,uoo,i43,2311100,5510200,275,88,efp,90,2,galbre,,1,128,,14051332
15880,2,1994,Taieri R,743.16,Three O'clock Stream tributary,915,uoo,i43,2311100,5510200,275,88,efp,90,2,galdep,,63,49,113,14051332
15881,12,1994,Taieri R,743.16,Three O'clock Stream tributary,915,uoo,i43,2311100,5510200,275,88,efp,90,3,galbre,,3,127,193,14051332
15881,12,1994,Taieri R,743.16,Three O'clock Stream tributary,915,uoo,i43,2311100,5510200,275,88,efp,90,3,galdep,,34,27,100,14051332
15882,3,1992,Taieri R,743.16,Three O'clock Stream tributary,950,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,42,35,95,14051260
15882,3,1992,Taieri R,743.16,Three O'clock Stream tributary,950,uoo,i43,2309300,5511800,370,91,efp,60,3,angdie,,1,750,,14051260
15883,6,1992,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,angdie,,1,750,,14051260
15883,6,1992,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,54,37,89,14051260
15884,9,1992,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,55,38,89,14051260
15885,12,1992,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,98,22,98,14051260
15886,3,1993,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,3,parane,,1,,,14051260
15886,3,1993,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,168,31,102,14051260
15886,3,1993,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,3,angdie,,2,250,800,14051260
15887,6,1993,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,85,33,91,14051260
15888,9,1993,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,4,galdep,,75,36,94,14051260
15889,2,1994,Taieri R,743.16,Three O'clock Stream tributary,930,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,125,30,88,14051260
15890,4,1994,Taieri R,743.16,Three O'clock Stream tributary,915,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,112,40,96,14051260
15891,12,1994,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,galdep,,224,25,104,14051260
15891,12,1994,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,parane,,4,20,50,14051260
15891,12,1994,Taieri R,743.16,Three O'clock Stream tributary,1000,uoo,i43,2309300,5511800,370,91,efp,60,3,angdie,,1,300,,14051260
15892,3,1992,Taieri R,743.16,Three O'clock Stream tributary,1430,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,91,36,96,14050803
15893,6,1992,Taieri R,743.16,Three O'clock Stream tributary,1400,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,76,36,99,14050803
15894,9,1992,Taieri R,743.16,Three O'clock Stream tributary,1430,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,45,39,92,14050803
15895,12,1992,Taieri R,743.16,Three O'clock Stream tributary,1330,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,97,46,95,14050803
15895,12,1992,Taieri R,743.16,Three O'clock Stream tributary,1330,uoo,i43,2309200,5513200,420,93,efp,60,3,angdie,,1,800,,14050803
15896,3,1993,Taieri R,743.16,Three O'clock Stream tributary,1345,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,140,40,97,14050803
15897,6,1993,Taieri R,743.16,Three O'clock Stream tributary,1415,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,39,46,102,14050803
15898,9,1993,Taieri R,743.16,Three O'clock Stream tributary,1300,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,45,44,100,14050803
15899,1,1994,Taieri R,743.16,Three O'clock Stream tributary,1315,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,134,29,97,14050803
15900,4,1994,Taieri R,743.16,Three O'clock Stream tributary,1330,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,90,45,94,14050803
15902,5,1996,Taieri R,743.05,Lake Mahinerangi tributary,night,doco,h44,2271700,5475300,420,51,gmt,1,,galeld,,1,,,14062196
15903,5,1996,Taieri R,743.054,Pioneer Stream tributary,night,doco,h44,2270300,5475200,420,53,gmt,1,,galeld,,13,79,119,14062236
15904,5,1996,Taieri R,743.05,Lake Mahinerangi tributary,night,doco,h44,2277500,5477000,440,47,gmt,1,,galeld,,4,40,130,14061876
15905,5,1996,Taieri R,743.05,Lake Mahinerangi tributary,night,doco,h44,2277500,5477200,450,47,gmt,1,,galeld,,1,110,,14061772
15906,5,1996,Taieri R,743.05,Lake Mahinerangi tributary,night,doco,h44,2277800,5477000,460,48,gmt,2,,galeld,,3,80,120,14061876
15915,12,1994,Taieri R,743.16,Three O'clock Stream tributary,1330,uoo,i43,2309200,5513200,420,93,efp,60,3,galdep,,92,30,88,14050803
15916,5,1996,Taieri R,743.05,Lake Mahinerangi tributary,night,doco,h44,2277000,5476500,440,48,gmt,2,,nospec,,0,,,14061902
15917,5,1996,Taieri R,743.05,Waipori River tributary,night,doco,h44,2273600,5474900,420,44,gmt,1,,galbre,,1,,,14062237
15918,5,1996,Taieri R,743.05,Waipori River tributary,night,doco,h44,2274900,5475600,390,43,gmt,2,,galbre,,4,110,130,14062219
15919,5,1996,Taieri R,743.09,Flagstaff Creek,1400,doco,i44,2310300,5481700,200,46,efp,15,1,galbre,,1,70,,14060310
15920,5,1996,Taieri R,743.09,Whare Creek tributary,1500,doco,i44,2310400,5484800,150,50,efp,20,1,saltru,c,,60,150,14059482
15921,5,1996,Taieri R,743.09,Whare Creek,1600,doco,i44,2312300,5485500,340,52,efp,10,1,parane,o,,,,14058877
15921,5,1996,Taieri R,743.09,Whare Creek,1600,doco,i44,2312300,5485500,340,52,efp,10,1,galeld,c,,30,130,14058877
15922,2,1992,Taieri R,743.139,Canton Stream,1200,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,4,69,149,14057537
15923,6,1992,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,2,75,133,14057537
15924,9,1992,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,1,43,,14057537
15925,12,1992,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,1,49,,14057537
16126,3,1993,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,3,39,139,14057537
16127,9,1993,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,8,43,63,14057537
16128,9,1993,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,4,42,45,14057537
16129,11,1993,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,6,46,65,14057537
16130,1,1994,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,2,97,,14057537
16131,4,1994,Taieri R,743.139,Canton Stream,930,uoo,h44,2271300,5491000,540,87,efp,48,3,galeld,,2,68,74,14057550
16132,6,1996,Taieri R,743,Unnamed wetland,915,doco,i45,2292600,5456900,10,1,gmt,1,,gobcot,a,83,,,0
16133,6,1996,Taieri R,743,Unnamed wetland,920,doco,i45,2292700,5456800,10,1,gmt,1,,gobcot,c,,,,14066262
16134,6,1996,Taieri R,743,Unnamed wetland,905,doco,i45,2292800,5456900,10,1,gmt,1,,gobcot,c,,,,14066270
16135,6,1996,Taieri R,743,Unnamed wetland,940,doco,i45,2292500,5456200,10,2,gmt,1,,nospec,,0,,,14066398
16136,6,1996,Taieri R,743,Unnamed wetland,935,doco,i45,2292400,5456300,10,2,gmt,,,gobcot,r,,,,14066385
16137,6,1996,Taieri R,743,Unnamed wetland,930,doco,i45,2292500,5456300,10,2,gmt,,,gobcot,r,,,,14066385
16138,9,1992,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,24,,,14029385
16138,9,1992,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,saltru,,1,96,,14029385
16139,6,1992,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,56,40,86,14029385
16140,12,1992,Taieri R,743.645,Spec Gully,1000,uoo,i41,2293000,5565800,440,175,efp,65,3,saltru,,1,166,,14029385
16140,12,1992,Taieri R,743.645,Spec Gully,1000,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,42,53,76,14029385
16141,3,1993,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,saltru,,3,90,107,14029385
16141,3,1993,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,34,42,78,14029385
16142,5,1993,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,42,46,86,14029385
16142,5,1993,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,3,saltru,,2,74,98,14029385
16143,9,1993,Taieri R,743.645,Spec Gully,915,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,39,48,81,14029385
16144,11,1993,Taieri R,743.645,Spec Gully,925,uoo,i41,2293000,5565800,440,175,efp,65,3,angdie,,1,600,,14029385
16144,11,1993,Taieri R,743.645,Spec Gully,925,uoo,i41,2293000,5565800,440,175,efp,65,3,galano,,37,54,89,14029385
16145,1,1994,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,2,saltru,,4,62,68,14029385
16145,1,1994,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,65,2,galano,,5,33,64,14029385
16146,4,1994,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,90,2,saltru,,8,103,136,14028960
16146,4,1994,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,90,2,angdie,,2,,,14028960
16146,4,1994,Taieri R,743.645,Spec Gully,930,uoo,i41,2293000,5565800,440,175,efp,90,2,galano,,4,45,76,14028960
16147,3,1992,Taieri R,743.645,Spec Gully,1130,uoo,i41,2290300,5570900,505,182,efp,40,3,galano,,96,37,78,14026805
16148,6,1992,Taieri R,743.645,Spec Gully,1115,uoo,i41,2290300,5570900,505,182,efp,84,3,galano,,64,41,77,14026805
16149,9,1992,Taieri R,743.645,Spec Gully,1130,uoo,i41,2290300,5570900,505,182,efp,120,2,galano,,2,49,73,14026805
16150,12,1992,Taieri R,743.645,Spec Gully,1145,uoo,i41,2290300,5570900,505,182,efp,250,3,galano,,177,48,81,14026805
16177,1,1994,Taieri R,743.8,Totara Creek,1545,uoo,h42,2256200,5530900,1050,226,efp,8,3,galaxi,,4,50,138,14044803
16178,12,1994,Taieri R,743.8,Totara Creek,1500,uoo,h42,2256200,5530900,1050,226,efp,8,3,galaxi,,12,53,101,14044803
16182,9,1996,Taieri R,743,Taieri River tributary,1115,doco,i45,2292400,5457800,3,1,efp,10,1,galfas,c,,50,200,14066082
16183,9,1996,Taieri R,743,Taieri River tributary,1145,doco,i45,2292100,5457700,8,1,efp,10,1,galfas,c,,50,200,14066082
16184,9,1996,Taieri R,743.704,West Branch Ewe Burn,1000,doco,h41,2281100,5579400,840,207,efp,30,1,nospec,,0,,,14022754
16185,9,1996,Taieri R,743.704,West Branch Ewe Burn,1030,doco,h41,2281000,5579200,820,207,efp,30,1,saltru,c,,80,150,14022754
16186,9,1996,Taieri R,743.704,West Branch Ewe Burn,1115,doco,h41,2281200,5578300,780,206,efp,30,1,saltru,c,,80,200,14023192
16187,9,1996,Taieri R,743.704,West Branch Ewe Burn,1145,doco,h41,2281100,5577400,760,205,efp,150,3,galano,o,,40,60,14023925
16187,9,1996,Taieri R,743.704,West Branch Ewe Burn,1145,doco,h41,2281100,5577400,760,205,efp,150,3,saltru,c,,50,300,14023925
16188,9,1996,Taieri R,743.703,East Branch Ewe Burn,1315,doco,h41,2282700,5576100,710,203,efp,100,1,salfon,o,,100,150,14024464
16188,9,1996,Taieri R,743.703,East Branch Ewe Burn,1315,doco,h41,2282700,5576100,710,203,efp,100,1,saltru,o,,80,150,14024464
16189,9,1996,Taieri R,743.703,East Branch Ewe Burn,1345,doco,h41,2282700,5576100,710,203,efp,10,1,saltru,o,,50,100,14024464
16189,9,1996,Taieri R,743.703,East Branch Ewe Burn,1345,doco,h41,2282700,5576100,710,203,efp,10,1,galano,c,,40,100,14024464
16189,9,1996,Taieri R,743.703,East Branch Ewe Burn,1345,doco,h41,2282700,5576100,710,203,efp,10,1,salfon,o,,50,100,14024464
16190,9,1996,Taieri R,743.703,East Branch Ewe Burn,1415,doco,h41,2283500,5576900,740,205,efp,30,1,saltru,r,,60,,14024135
16190,9,1996,Taieri R,743.703,East Branch Ewe Burn,1415,doco,h41,2283500,5576900,740,205,efp,30,1,salfon,c,,50,100,14024135
16215,3,1993,Taieri R,743.8,Totara Creek,1230,uoo,h42,2257300,5532700,1040,223,efp,60,3,galaxi,,63,36,137,14044393
16216,6,1993,Taieri R,743.8,Totara Creek,1145,uoo,h42,2257300,5532700,1040,223,efp,60,3,galaxi,,35,45,135,14044393
16217,10,1993,Taieri R,743.8,Totara Creek,1200,uoo,h42,2257300,5532700,1040,223,efp,60,3,galaxi,,29,39,116,14044393
