consumer,resource,source.id,res.order,res.family,res.genus,res.method,con.order,con.family,con.genus,con.method,linkevidence
Salmo,Hydora.larvae,Blackrock,Coleoptera,Elmidae,Hydora.larvae,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Archichauliodes,German,Megaloptera,Corydalidae,Archichauliodes,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Psilochorema,Kyeburn,Trichoptera,Hydrobiosidae,Psilochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Paroxyethira,Kyeburn,Trichoptera,Hydroptilidae,Paroxyethira,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Aphrophila,Kyeburn,Diptera,Tipulidae,Aphrophila,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Helicopsyche,Powder,Trichoptera,Helicopsychidae,Helicopsyche,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Polyplectropus,Canton,Trichoptera,Polycentropidae,Polyplectropus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Oxyethira,Kyeburn,Trichoptera,Hydroptilidae,Oxyethira,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Diamesinae,Little,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Aphrophila,Dempsters,Diptera,Tipulidae,Aphrophila,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Chironominae,Dempsters,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Beraeoptera,Dempsters,Trichoptera,Conoesucidae,Beraeoptera,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Scirtidae,Kyeburn,Coleoptera,Scirtidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Austrosimulium,DempstersSp,Diptera,Simuliidae,Austrosimulium,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Zelolessica,NorthCol,Trichoptera,Helicophidae,Zelolessica,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Podaena,SuttonSp,Coleoptera,Hydraenidae,Podaena,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Zelolessica,Kyeburn,Trichoptera,Helicophidae,Zelolessica,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Psilochorema,NorthCol,Trichoptera,Hydrobiosidae,Psilochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Oxyethira,German,Trichoptera,Hydroptilidae,Oxyethira,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Scirtidae,NorthCol,Coleoptera,Scirtidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Archichauliodes,Sutton,Megaloptera,Corydalidae,Archichauliodes,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Potamopyrgus,Sutton,Mollusca,Hydrobiidae,Potamopyrgus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Oxyethira,Little,Trichoptera,Hydroptilidae,Oxyethira,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Megaleptoperla,Venlaw,Plecoptera,Gripopterygidae,Megaleptoperla,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Psilochorema,DempstersAu,Trichoptera,Hydrobiosidae,Psilochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Diamesinae,German,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Salmo,Zelandoperla,Berwick,Plecoptera,Gripopterygidae,Zelandoperla,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Stenoperla,Orthocladiinae,Stony,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oligochaetae,Narrowdale,Oligochaetae,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Aoteapsyche,Dempsters,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Hudsonema,Little,Trichoptera,Leptoceridae,Hudsonema,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,AkatoreA,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,NorthCol,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Zephlebia,DempstersAu,Ephemeroptera,Leptophlebiidae,Zephlebia,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Austrosimulium,Stony,Diptera,Simuliidae,Austrosimulium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Paracalliope,Narrowdale,Amphipoda,Paracalliopiidae,Paracalliope,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oligochaeta,Venlaw,Oligochaeta,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Nesameletus,DempstersAu,Ephemeroptera,Nesameletidae,Nesameletus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Pirara,Little,Diptera,Chironomidae,Pirara,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,Powder,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Megaleptoperla,Dempsters,Plecoptera,Gripopterygidae,Megaleptoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,Dempsters,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,Healy,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Stenoperla,Stony,Plecoptera,Eustheniidae,Stenoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Coloburiscus,Little,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oligochaeta,Catlins,Oligochaeta,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Cristaperla,AkatoreA,Plecoptera,Notonemuridae',Cristaperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Cristaperla,AkatoreB,Plecoptera,Notonemuridae',Cristaperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Coloburiscus,AkatoreA,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Cristaperla,Catlins,Plecoptera,Notonemuridae',Cristaperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Austroperla,AkatoreB,Plecoptera,Austroperlidae,Austroperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Costachorema,Dempsters,Trichoptera,Hydrobiosidae,Costachorema,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oligochaetae,AkatoreB,Oligochaetae,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oxyethira,Little,Trichoptera,Hydroptilidae,Oxyethira,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Hydora.larvae,AkatoreB,Coleoptera,Elmidae,Hydora.larvae,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Hydora,Venlaw,Coleoptera,Elmidae,Hydora,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,AkatoreB,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,Venlaw,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Polyplectropus,Little,Trichoptera,Polycentropidae,Polyplectropus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oligochaetae,Catlins,Oligochaetae,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Oniscigaster,Dempsters,Ephemeroptera,Oniscigastridae,Oniscigaster,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Nesameletus,Dempsters,Ephemeroptera,Nesameletidae,Nesameletus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Tanypodinae,Little,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Austrosimulium,Little,Diptera,Simuliidae,Austrosimulium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Coloburiscus,AkatoreB,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,Catlins,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Megaleptoperla,Venlaw,Plecoptera,Gripopterygidae,Megaleptoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Stenoperla,DempstersAu,Plecoptera,Eustheniidae,Stenoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,Little,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,DempstersAu,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Zelandoperla,AkatoreB,Plecoptera,Gripopterygidae,Zelandoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,Little,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Hydrobiosis,DempstersAu,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Orthocladiinae,Berwick,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,AkatoreB,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Deleatidium,Narrowdale,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Tanyderidae,Orthocladiinae,Dempsters,Diptera,Chironomidae,NA,family,Diptera,Tanyderidae,NA,family,direct
Tanyderidae,Deleatidium,Dempsters,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Diptera,Tanyderidae,NA,family,direct
Tanyderidae,Chironominae,Narrowdale,Diptera,Chironomidae,NA,family,Diptera,Tanyderidae,NA,family,direct
Tanypodinae,Pycnocentrodes,Dempsters,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Orthocladiinae,Kyeburn,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Orthocladiinae,Powder,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Orthocladiinae,Healy,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Orthocladiinae,Broad,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Austrosimulium,Healy,Diptera,Simuliidae,Austrosimulium,genus,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Oligochaeta,NorthCol,Oligochaeta,NA,NA,order,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Pirara,Healy,Diptera,Chironomidae,Pirara,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Orthocladiinae,Dempsters,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Pirara,Kyeburn,Diptera,Chironomidae,Pirara,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Chironominae,Dempsters,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,family,direct
Tanypodinae,Oligochaetae,AkatoreB,Oligochaetae,NA,NA,order,Diptera,Chironomidae,NA,family,direct
Tiphobiosis,Pycnocentrodes,Stony,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Chironominae,Venlaw,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Pirara,Stony,Diptera,Chironomidae,Pirara,family,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Deleatidium,Stony,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Nesameletus,Dempsters,Ephemeroptera,Nesameletidae,Nesameletus,genus,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Orthocladiinae,Stony,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Oligochaetae,Stony,Oligochaetae,NA,NA,order,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Tiphobiosis,Chironomidae,DempstersAu,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Tiphobiosis,genus,direct
Zelandoperla,Austrosimulium,Broad,Diptera,Simuliidae,Austrosimulium,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Chironominae,Healy,Diptera,Chironomidae,NA,family,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Orthocladiinae,Healy,Diptera,Chironomidae,NA,family,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Deleatidium,Dempsters,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Orthocladiinae,Venlaw,Diptera,Chironomidae,NA,family,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Austrosimulium,Stony,Diptera,Simuliidae,Austrosimulium,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Austroclima,Healy,Ephemeroptera,Leptophlebiidae,Austroclima,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Stenoperla,Stony,Plecoptera,Eustheniidae,Stenoperla,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Pirara,Healy,Diptera,Chironomidae,Pirara,family,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Orthocladiinae,Stony,Diptera,Chironomidae,NA,family,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zelandoperla,Austrosimulium,Healy,Diptera,Simuliidae,Austrosimulium,genus,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Anguilla,Acari,2,Acari,NA,NA,order,Anguilliformes,Anguillidae,Anguilla,genus,direct
Anguilla,Ameletopsis,2,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Anguilla,Ameletopsis,2,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Ameletopsis,2,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Ameletopsis,2,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Aoteapsyche,2,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Gobiomorphus,Aoteapsyche,2,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Aoteapsyche,2,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Aphrophila,2,Diptera,Tipulidae,Aphrophila,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Anguilla,Archichauliodes,2,Megaloptera,Corydalidae,Archichauliodes,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Archichauliodes,2,Megaloptera,Corydalidae,Archichauliodes,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Archichauliodes,2,Megaloptera,Corydalidae,Archichauliodes,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Austrosimulium,2,Diptera,Simuliidae,Austrosimulium,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Austrosimulium,2,Diptera,Simuliidae,Austrosimulium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Austrosimulium,2,Diptera,Simuliidae,Austrosimulium,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Ameletopsis,Chironomidae,2,Diptera,Chironomidae,NA,family,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,direct
Anguilla,Chironomidae,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Aoteapsyche,Chironomidae,2,Diptera,Chironomidae,NA,family,Trichoptera,Hydropsychidae,Aoteapsyche,genus,direct
Archichauliodes,Chironomidae,2,Diptera,Chironomidae,NA,family,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Costachorema,Chironomidae,2,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Costachorema,genus,direct
Galaxias,Chironomidae,2,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Chironomidae,2,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Hydrobiosis,Chironomidae,2,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,direct
Psilochorema,Chironomidae,2,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Psilochorema,genus,direct
Salmo,Chironomidae,2,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Stenoperla,Chironomidae,2,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Tanypodinae,Chironomidae,2,Diptera,Chironomidae,NA,family,Diptera,Chironomidae,NA,subfamily,direct
Anguilla,Coloburiscus,2,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Coloburiscus,2,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Coloburiscus,2,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Coloburiscus,2,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Costachorema,2,Trichoptera,Hydrobiosidae,Costachorema,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Gobiomorphus,Costachorema,2,Trichoptera,Hydrobiosidae,Costachorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Costachorema,2,Trichoptera,Hydrobiosidae,Costachorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Cricotopus,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Deleatidium,Cymbella,2,Cymbellales,Cymbellaceae,Cymbella,NA,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Ameletopsis,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,direct
Anguilla,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Archichauliodes,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Galaxias,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Stenoperla,Deleatidium,2,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Diamesinae,2,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Anguilla,Eukiefferiella,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Gobiomorphus,Eukiefferiella,2,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Eukiefferiella,2,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Deleatidium,Eunotia,2,Eunotiales,Eunotiaceae,Eunotia,genus,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Deleatidium,Fragilaria,2,Fragilariales,Fragilariaceae,Fragilaria,genus,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Deleatidium,Gomphonema,2,Cymbellales,Gomphonemataceae,Gomphonema,genus,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Gobiomorphus,Helicopsyche,2,Trichoptera,Helicopyshidae,Helicopsyche,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Helicopsyche,2,Trichoptera,Helicopyshidae,Helicopsyche,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Archichauliodes,Homalaena,2,Coleoptera,Hydraenidae,Homalaena,family,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Galaxias,Homalaena,2,Coleoptera,Hydraenidae,Homalaena,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Homalaena,2,Coleoptera,Hydraenidae,Homalaena,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Hydora,2,Coleoptera,Elmidae,Hydora,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Hydora,2,Coleoptera,Elmidae,Hydora,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Hydora,2,Coleoptera,Elmidae,Hydora,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Galaxias,Hydrobiosella,2,Trichoptera,Philopotamidae,Hydrobiosella,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Hydrobiosella,2,Trichoptera,Philopotamidae,Hydrobiosella,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Stenoperla,Hydrobiosella,2,Trichoptera,Philopotamidae,Hydrobiosella,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Anguilla,Hydrobiosis,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Hydrobiosis,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Hydrobiosis,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Hydrobiosis,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias,Hydrochorema,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Hydrochorema,2,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Galaxias,Limonia,2,Diptera,Tipulidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Limonia,2,Diptera,Tipulidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Maoridiamesa,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Anguilla,Naonella,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Deleatidium,Navicula,2,Naviculales,Naviculaceae,Navicula,genus,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Galaxias,Nematode,2,Nematoda,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Nematode,2,Nematoda,NA,NA,order,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Nematode,2,Nematoda,NA,NA,order,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias,Nesameletus,2,Ephemeroptera,Nesameletidae,Nesameletus,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Nesameletus,2,Ephemeroptera,Nesameletidae,Nesameletus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Nesameletus,2,Ephemeroptera,Nesameletidae,Nesameletus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias,Neurochorema,2,Trichoptera,Hydrobiosidae,Neurochorema,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Neurochorema,2,Trichoptera,Hydrobiosidae,Neurochorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Neurochorema,2,Trichoptera,Hydrobiosidae,Neurochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus,Oeconesus,2,Trichoptera,Oeconesidae,Oeconesus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Oeconesus,2,Trichoptera,Oeconesidae,Oeconesus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Oligochaetae,2,Oligochaetae,NA,NA,order,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Oligochaetae,2,Oligochaetae,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Oligochaetae,2,Oligochaetae,NA,NA,order,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Olinga,2,Trichoptera,Conoesucidae,Olinga,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Olinga,2,Trichoptera,Conoesucidae,Olinga,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Olinga,2,Trichoptera,Conoesucidae,Olinga,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Stenoperla,Orthocladiinae,2,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Anguilla,Oxyethira,2,Trichoptera,Hydroptilidae,Oxyethira,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Oxyethira,2,Trichoptera,Hydroptilidae,Oxyethira,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Oxyethira,2,Trichoptera,Hydroptilidae,Oxyethira,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
