"","consumer","resource","source.id","res.order","res.family","res.genus","minimum.res.method","con.order","con.family","con.genus","minimum.con.method","linkevidence"
"1331","Gobiomorphus cotidianus","Oxyethira albiceps","5","Trichoptera","Hydroptilidae","Oxyethira",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1332","Galaxias argenteus","Oxyethira albiceps","6","Trichoptera","Hydroptilidae","Oxyethira",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1333","Galaxias brevipinnis","Paracalliope","5","Amphipoda","Paracalliopiidae","Paracalliope",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1334","Salmo trutta","Paracalliope","5","Amphipoda","Paracalliopiidae","Paracalliope",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1335","Paranephrops zealandicus","Paracalliope","11","Amphipoda","Paracalliopiidae","Paracalliope",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1336","Anguilla australis","Paracalliope","13","Amphipoda","Paracalliopiidae","Paracalliope",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1337","Anguilla dieffenbachii","Paracalliope","13","Amphipoda","Paracalliopiidae","Paracalliope",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1338","Anguilla australis","Paraleptamphopus","13","Amphipoda","Paraleptamphopidae","Paraleptamphopus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1339","Anguilla dieffenbachii","Paraleptamphopus","13","Amphipoda","Paraleptamphopidae","Paraleptamphopus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1340","Anguilla dieffenbachii","Paralimnophila","12","Diptera","Tipulidae","Paralimnophila",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1341","Galaxias","Paranephrops","2","Decapoda","Parastacidae","Paranephrops",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1342","Gobiomorphus","Paranephrops","2","Decapoda","Parastacidae","Paranephrops",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1343","Anguilla australis","Paranephrops","13","Decapoda","Parastacidae","Paranephrops",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1344","Anguilla dieffenbachii","Paranephrops","13","Decapoda","Parastacidae","Paranephrops",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1345","Galaxias argenteus","Paranephrops zealandicus","6","Decapoda","Parastacidae","Paranephrops",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1346","Paranephrops zealandicus","Paratanytarsus","11","Diptera","Chironomidae","Paratanytarsus",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1347","Galaxias argenteus","Paratya curvirostris","6","Decapoda","Atyidae","Paratyra",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1348","Galaxias argenteus","Paroxyethira hendersoni","6","Trichoptera","Hydroptilidae","Paroxyethira",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1349","Paranephrops zealandicus","Paryoxethira","11","Trichoptera","Hydroptilidae","Paroxyethira",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1350","Anguilla dieffenbachii","Paryoxethira","12","Trichoptera","Hydroptilidae","Paroxyethira",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1351","Anguilla australis","Paryoxethira","13","Trichoptera","Hydroptilidae","Paroxyethira",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1352","Anguilla dieffenbachii","Paryoxethira","13","Trichoptera","Hydroptilidae","Paroxyethira",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1353","Paranephrops zealandicus","Paucispinigera","11","Diptera","Chironomidae",NA,NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1354","Anguilla","Pentaneurini","2","Diptera","Chironomidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1355","Anguilla australis","Perca","13","Perciformes","Percidae","Perca",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1356","Anguilla dieffenbachii","Perca","13","Perciformes","Percidae","Perca",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1357","Galaxias argenteus","Philorheithrus","6","Trichoptera","Philorheithridae","Philorheithrus",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1358","Gobiomorphus breviceps","Physa","5","Mollusca","Physidae","Physa",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1359","Gobiomorphus cotidianus","Physa","5","Mollusca","Physidae","Physa",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1360","Salmo trutta","Physa","5","Mollusca","Physidae","Physa",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1361","Anguilla dieffenbachii","Physastra","12","Mollusca","Planorbidae","Physastra",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1362","Anguilla australis","Physastra","13","Mollusca","Planorbidae","Physastra",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1363","Anguilla dieffenbachii","Physastra","13","Mollusca","Planorbidae","Physastra",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1364","Anguilla australis","Planorbis","13","Mollusca","Planorbidae","Planorbis",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1365","Anguilla dieffenbachii","Planorbis","13","Mollusca","Planorbidae","Planorbis",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1366","Alloecentrella magnicornis","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Helicophidae","Alloecentrella",NA,NA
"1367","Hudsonema aliena","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Leptoceridae","Hudsonema",NA,NA
"1368","Oeconesus maori","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Oeconesidae","Oeconesus",NA,NA
"1369","Oeconesus similis","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Oeconesidae","Oeconesus",NA,NA
"1370","Olinga feredayi","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Conoesucidae","Olinga",NA,NA
"1371","Pycnocentria sylvestris","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Conoesucidae","Pycnocentria",NA,NA
"1372","Triplectides obsoleta","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Leptoceridae","Triplectides",NA,NA
"1373","Triplectidina oreolimnetes","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Leptoceridae","Triplectidina",NA,NA
"1374","Zelandopsyche","Plant.material","8","Plant.material",NA,NA,NA,"Plecoptera","Gripopterygidae","Zelandoperla",NA,NA
"1375","Zelolessica cheira","Plant.material","8","Plant.material",NA,NA,NA,"Trichoptera","Helicophidae","Zelolessica",NA,NA
"1376","Hydrobiosis parumbripennis","Plant.material","9","Plant.material",NA,NA,NA,"Trichoptera","Hydrobiosidae","Hydrobiosis",NA,NA
"1377","Hydropsyche colonica","Plant.material","9","Plant.material",NA,NA,NA,"Trichoptera","Hydropsychidae","Hydropsyche",NA,NA
"1378","Anguilla dieffenbachii","Plant.material","12","Plant.material",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1379","Anguilla australis","Plant.material","13","Plant.material",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1380","Anguilla dieffenbachii","Plant.material","13","Plant.material",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1381","Anguilla","Plectrocnemia","2","Trichoptera","Polycentropidae","Plectrocnemia",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1382","Galaxias","Plectrocnemia","2","Trichoptera","Polycentropidae","Plectrocnemia",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1383","Gobiomorphus","Plectrocnemia","2","Trichoptera","Polycentropidae","Plectrocnemia",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1384","Paranephrops zealandicus","Podaena","11","Coleoptera","Hydraenidae","Podaena",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1385","Anguilla","Polypedilum","2","Diptera","Chironomidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1386","Galaxias","Polypedilum","2","Diptera","Chironomidae",NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1387","Gobiomorphus","Polypedilum","2","Diptera","Chironomidae",NA,NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1388","Paranephrops zealandicus","Polypedilum","11","Diptera","Chironomidae",NA,NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1389","Gobiomorphus","Polyplectropus","2","Trichoptera","Polycentropidae","Polyplectropus",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1390","Salmo","Polyplectropus","2","Trichoptera","Polycentropidae","Polyplectropus",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1391","Galaxias argenteus","Polyplectropus","6","Trichoptera","Polycentropidae","Polyplectropus",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1392","Paranephrops zealandicus","Polyplectropus","11","Trichoptera","Polycentropidae","Polyplectropus",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1393","Anguilla dieffenbachii","Polyplectropus","12","Trichoptera","Polycentropidae","Polyplectropus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1394","Anguilla","Potamopyrgus","2","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1395","Galaxias","Potamopyrgus","2","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1396","Gobiomorphus","Potamopyrgus","2","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1397","Salmo","Potamopyrgus","2","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1398","Gobiomorphus breviceps","Potamopyrgus","5","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1399","Gobiomorphus cotidianus","Potamopyrgus","5","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1400","Salmo trutta","Potamopyrgus","5","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1401","Hudsonema aliena","Potamopyrgus","8","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Trichoptera","Leptoceridae","Hudsonema",NA,NA
"1402","Paranephrops zealandicus","Potamopyrgus","11","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1403","Anguilla dieffenbachii","Potamopyrgus","12","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1404","Anguilla australis","Potamopyrgus","13","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1405","Anguilla dieffenbachii","Potamopyrgus","13","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1406","Galaxias argenteus","Potamopyrgus antipodarum","6","Mollusca","Hydrobiidae","Potamopyrgus",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1407","Anguilla dieffenbachii","Procordulia","12","Odonata","Corduliidae","Procordulia",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1408","Galaxias","Psilochorema","2","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1409","Gobiomorphus","Psilochorema","2","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1410","Salmo","Psilochorema","2","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1411","Gobiomorphus breviceps","Psilochorema","5","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1412","Galaxias argenteus","Psilochorema","6","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1413","Archichauliodes diversus","Psilochorema","10","Trichoptera","Hydrobiosidae","Psilochorema",NA,"Megaloptera","Corydalidae","Archichauliodes",NA,NA
"1414","Paranephrops zealandicus","Psychoda","11","Diptera","Psychodidae","Psychoda",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1415","Anguilla","Pycnocentria","2","Trichoptera","Conoesucidae","Pycnocentria",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1416","Gobiomorphus","Pycnocentria","2","Trichoptera","Conoesucidae","Pycnocentria",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1417","Salmo","Pycnocentria","2","Trichoptera","Conoesucidae","Pycnocentria",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1418","Galaxias vulgaris","Pycnocentria","5","Trichoptera","Conoesucidae","Pycnocentria",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1419","Salmo trutta","Pycnocentria","5","Trichoptera","Conoesucidae","Pycnocentria",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1420","Galaxias argenteus","Pycnocentria","6","Trichoptera","Conoesucidae","Pycnocentria",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1421","Paranephrops zealandicus","Pycnocentria","11","Trichoptera","Conoesucidae","Pycnocentria",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1422","Galaxias argenteus","Pycnocentria evecta","6","Trichoptera","Conoesucidae","Pycnocentria",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1423","Galaxias brevipinnis","Pycnocentrodes","5","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1424","Galaxias vulgaris","Pycnocentrodes","5","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1425","Salmo trutta","Pycnocentrodes","5","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1426","Galaxias argenteus","Pycnocentrodes","6","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1427","Anguilla dieffenbachii","Pycnocentrodes","12","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1428","Galaxias postvectis","Pycnocentrodes","14","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1429","Anguilla dieffenbachii","Pycnocentrodes","15","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1430","Archichauliodes diversus","Pycnocentrodes aureola","10","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Megaloptera","Corydalidae","Archichauliodes",NA,NA
"1431","Stenoperla prasina","Pycnocentrodes aureola","10","Trichoptera","Conoesucidae","Pycnocentrodes",NA,"Plecoptera","Eustheniidae","Stenoperla",NA,NA
"1432","Anguilla","Rakiura","2","Trichoptera","Helicopsyche","Rakiura",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1433","Galaxias","Rakiura","2","Trichoptera","Helicopsyche","Rakiura",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1434","Gobiomorphus","Rakiura","2","Trichoptera","Helicopsyche","Rakiura",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1435","Galaxias postvectis","Rakiura vernale","14","Trichoptera","Helicopsyche","Rakiura",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1436","Anguilla dieffenbachii","Salmo","12","Salmoniformes","Salmonidae","Salmo",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1437","Galaxias argenteus","Sigara","6","Hemiptera","Corixidae",NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1438","Anguilla australis","Sigara","13","Hemiptera","Corixidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1439","Anguilla dieffenbachii","Sigara","13","Hemiptera","Corixidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1440","Anguilla australis","Sphaeridae","13","Mollusca","Spaeridae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1441","Olinga","Spirogyra","2","Zygnematales","Zygnemataceae","Spirogyra",NA,"Trichoptera","Conoesucidae","Olinga",NA,"direct"
"1442","Anguilla","Stenoperla","2","Plecoptera","Eustheniidae","Stenoperla",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1443","Galaxias","Stenoperla","2","Plecoptera","Eustheniidae","Stenoperla",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1444","Gobiomorphus","Stenoperla","2","Plecoptera","Eustheniidae","Stenoperla",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1445","Salmo","Stenoperla","2","Plecoptera","Eustheniidae","Stenoperla",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1446","Stenoperla","Stenoperla","2","Plecoptera","Eustheniidae","Stenoperla",NA,"Plecoptera","Eustheniidae","Stenoperla",NA,"direct"
"1447","Paranephrops zealandicus","Stenoperla","11","Plecoptera","Eustheniidae","Stenoperla",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1448","Anguilla dieffenbachii","Stenoperla","12","Plecoptera","Eustheniidae","Stenoperla",NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1449","Stenoperla prasina","Stenoperla prasina","10","Plecoptera","Eustheniidae","Stenoperla",NA,"Plecoptera","Eustheniidae","Stenoperla",NA,NA
"1450","Galaxias argenteus","Stratiomyidae","6","Diptera","Stratiomyidae",NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1451","Anguilla australis","Stratiomyidae","13","Diptera","Stratiomyidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1452","Anguilla dieffenbachii","Stratiomyidae","13","Diptera","Stratiomyidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1453","Anguilla dieffenbachii","Syrphidae","13","Diptera","Syrphidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1454","Galaxias","Tanypodinae","2","Diptera","Chironomidae",NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1455","Paranephrops zealandicus","Tanytarsus","11","Diptera","Chironomidae",NA,NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1456","Paranephrops zealandicus","Temnocephala","11","Temnocephalida",NA,NA,NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1457","Anguilla","Terrestrial.invertebrates","2","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1458","Galaxias","Terrestrial.invertebrates","2","Terrestrial.invertebrates",NA,NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1459","Gobiomorphus","Terrestrial.invertebrates","2","Terrestrial.invertebrates",NA,NA,NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1460","Salmo","Terrestrial.invertebrates","2","Terrestrial.invertebrates",NA,NA,NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
"1461","Galaxias argenteus","Terrestrial.invertebrates","6","Terrestrial.invertebrates",NA,NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1462","Paranephrops zealandicus","Terrestrial.invertebrates","11","Terrestrial.invertebrates",NA,NA,NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1463","Anguilla dieffenbachii","Terrestrial.invertebrates","12","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1464","Anguilla australis","Terrestrial.invertebrates","13","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1465","Anguilla dieffenbachii","Terrestrial.invertebrates","13","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1466","Galaxias postvectis","Terrestrial.invertebrates","14","Terrestrial.invertebrates",NA,NA,NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1467","Anguilla australis","Terrestrial.invertebrates","15","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1468","Anguilla dieffenbachii","Terrestrial.invertebrates","15","Terrestrial.invertebrates",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1469","Anguilla australis","Tipulidae","13","Diptera","Tipulidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1470","Anguilla dieffenbachii","Tipulidae","13","Diptera","Tipulidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1471","Anguilla dieffenbachii","Tricladida","13","Tricladida",NA,NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1472","Anguilla","Triplectides","2","Trichoptera","Leptoceridae","Triplectides",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1473","Galaxias","Triplectides","2","Trichoptera","Leptoceridae","Triplectides",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1474","Gobiomorphus","Triplectides","2","Trichoptera","Leptoceridae","Triplectides",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1475","Paranephrops zealandicus","Triplectides","11","Trichoptera","Leptoceridae","Triplectides",NA,"Decapoda","Parastacidae","Paranephrops",NA,NA
"1476","Galaxias argenteus","Triplectides cephalotes","6","Trichoptera","Leptoceridae","Triplectides",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1477","Galaxias argenteus","Triplectides obsoleta","6","Trichoptera","Leptoceridae","Triplectides",NA,"Osmeriformes","Galaxidae","Galaxias",NA,NA
"1478","Anguilla dieffenbachii","Xanthocnemis","12","Odonata","Coenagrionidae",NA,NA,"Anguilliformes","Anguillidae","Anguilla",NA,NA
"1479","Anguilla","Zelandobius","2","Plecoptera","Gripopterygidae","Zelandobius",NA,"Anguilliformes","Anguillidae","Anguilla",NA,"direct"
"1480","Galaxias","Zelandobius","2","Plecoptera","Gripopterygidae","Zelandobius",NA,"Osmeriformes","Galaxidae","Galaxias",NA,"direct"
"1481","Gobiomorphus","Zelandobius","2","Plecoptera","Gripopterygidae","Zelandobius",NA,"Perciformes","Eleotridae","Gobiomorphus",NA,"direct"
"1482","Salmo","Zelandobius","2","Plecoptera","Gripopterygidae","Zelandobius",NA,"Salmoniformes","Salmonidae","Salmo",NA,"direct"
